Date,Identifiant,Genre,Annee_diplome,Type_formation,Filiere,Situation_actuelle,Nature_contrat,Region,Pays,Pays_etranger,Anciennete,Secteur,Nom_entreprise,Taille_entreprise,Departement,Intitule_poste,Secteur_activite,Salaire_annuel_brut,Salaire_annuel_brut_primes,Responsabilite_hierarchique,Responsabilite_budget,Responsabilite_equipe,Responsabilite_projet,Satisfaction_relations,Satisfaction_salaire,Satisfaction_autonomie,Satisfaction_localisation,Satisfaction_globale
2023-01-27 11:37:28,1875418863328880.0,Homme,2022,Professionalisation,STE,Activite,CDI,Occitanie,France,,1.0,Public,Regie des eaux de Montpellier Mediterranee Metropole,50_249,Etudes - Conseil et expertise (autre qu'informatique),Charge d'etudes et modelisation,"Production et distribution d'eau assainissement, gestion des dechets et depollution",32500.0,35000.0,NON,NON,NON,OUI,4.0,3.0,4.0,5.0,4.0
2023-01-27 11:28:00,1789471786392760.0,Homme,2020,Professionalisation,STE,Activite,CDI,Occitanie,France,,29.0,Prive,ABC Inge,_10,Etudes - Conseil et expertise (autre qu'informatique),,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",30000.0,30000.0,NON,NON,NON,OUI,5.0,4.0,4.0,5.0,5.0
2023-01-27 11:22:48,1776091895895960.0,Femme,2020,Professionalisation,GBA,Activite,CDI,Occitanie,France,,28.0,Prive,Union des Distilleries de la Mediterranee ,50_249,"Methodes, controle de production, maintenance",Ingenieure Methodes,Industrie agroalimentaire ,35000.0,38500.0,NON,,NON,OUI,5.0,3.0,5.0,5.0,4.0
2023-01-27 11:19:26,1793746565145920.0,Homme,2021,Initiale,STE,Activite,CDI,Occitanie,France,,17.0,Prive,Citeo Ingenierie ,_10,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur d'etudes ,"Production et distribution d'eau assainissement, gestion des dechets et depollution",27500.0,30000.0,OUI,NON,NON,OUI,5.0,2.0,4.0,5.0,3.0
2023-01-27 11:16:57,1767189426339600.0,Femme,2022,Initiale,STE,Activite,CDD,Occitanie,France,,1.0,Prive,?,_10,Etudes - Conseil et expertise (autre qu'informatique),Ingenieure genie civil -Hydraulique urbaine,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",25200.0,25200.0,NON,NON,NON,OUI,4.0,2.0,4.0,4.0,4.0
2023-01-27 10:42:37,1775637345072930.0,Femme,2022,Initiale,GBA,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 10:10:35,1794680918647610.0,Homme,2022,Initiale,MAT,Activite,CDD,Occitanie,France,,3.0,Prive,SPECIFIC POLYMERS,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur d'etudes ,Industrie chimique,28800.0,30000.0,NON,NON,NON,NON,5.0,2.0,4.0,4.0,4.0
2023-01-27 09:24:42,1794336425663790.0,Homme,2022,Apprentissage,MSI,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-05-09 22:18:27,1776106799883870.0,Femme,2020,Professionalisation,MAT,Activite,CDI,Auvergne-Rhone-Alpes,France,,0.0,Prive,Becton Dickinson,5000_,"Qualite, hygiene, securite, environnement, normalisation, certification",Project quality engineer,Industrie pharmaceutique,38000.0,43000.0,NON,NON,NON,NON,5.0,4.0,4.0,,4.0
2023-01-27 09:04:55,1798891452565580.0,Femme,2021,Professionalisation,GBA,Activite,CDI,Auvergne-Rhone-Alpes,France,,17.0,Prive,Revillon Chocolatier,50_249,Logistique/Supply chain,Responsable d'Activite des flux internes,Industrie agroalimentaire ,28800.0,31000.0,OUI,OUI,OUI,OUI,5.0,3.0,5.0,4.0,4.0
2023-01-27 08:07:39,1910235866974290.0,Femme,2021,Initiale,MAT,These,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 07:45:29,1767637876274310.0,Femme,2022,Initiale,GBA,Recherche,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 03:38:32,1783236179415530.0,Femme,2022,Initiale,GBA,Sans Activite volontairement,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 23:23:14,1857534013519450.0,Homme,2022,Professionalisation,GBA,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 20:55:10,1967772658470540.0,Femme,2022,Professionalisation,GBA,Recherche,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 18:47:53,1798761120459580.0,Femme,2020,Initiale,MAT,Activite,CDI,Occitanie,France,,1.0,Public,Sas,20_49,"Achats, approvisionnements, logistique ",Employe logistique polyvalent ,Industrie pharmaceutique,20000.0,20000.0,NON,NON,NON,NON,5.0,3.0,5.0,5.0,4.0
2023-01-26 20:18:42,1782650225991380.0,Femme,2020,Initiale,IG,Activite,CDI,Occitanie,France,,29.0,Prive,Hawk ,20_49,Etudes et developpement en systemes d'information ,Developpeuse backend ,Autres secteurs ,,,NON,NON,NON,NON,5.0,3.0,4.0,5.0,5.0
2023-01-26 20:12:58,1794970934338250.0,Femme,2022,Professionalisation,GBA,Activite,CDI,ile-de-France,France,,6.0,Prive,SA,5000_,"Achats, approvisionnements, logistique ",Demand planner ,Industrie agroalimentaire ,39000.0,39000.0,NON,NON,NON,NON,5.0,4.0,4.0,5.0,4.0
2023-01-26 19:56:51,1776630776085270.0,Femme,2022,Initiale,GBA,Activite,CDD,Occitanie,France,,4.0,Prive,Ingraalys,_10,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieure Projet,Recherche-developpement scientifique,30200.0,30200.0,NON,OUI,OUI,OUI,5.0,2.0,5.0,5.0,5.0
2023-01-26 19:10:34,1783041977893780.0,Homme,2022,Initiale,IG,Activite,CDI,,Etranger,Canada,4.0,Public,Amilia,50_249,Informatique industrielle et technique ,Developpeur fullstack,Commerce,51660.0,51600.0,NON,NON,NON,NON,4.0,4.0,2.0,5.0,4.0
2023-01-26 19:09:10,1783101165084400.0,Femme,2022,Professionalisation,GBA,Activite,CDI,ile-de-France,France,,1.0,Prive,Scamark Leclerc,50_249,"Qualite, hygiene, securite, environnement, normalisation, certification",Chargee d'affaires reglementaires,Industrie agroalimentaire ,31200.0,34500.0,NON,NON,NON,NON,5.0,4.0,4.0,3.0,3.0
2023-01-26 19:02:03,1888881494643170.0,Homme,2020,Professionalisation,GBA,Activite,CDI,Occitanie,France,,18.0,Prive,SASU,10_19,Informatique industrielle et technique ,Consultant installateur ERP,Activites informatiques et services d'information (TIC services),37000.0,46000.0,NON,NON,NON,OUI,5.0,5.0,4.0,4.0,5.0
2023-01-26 18:51:53,1783483938740120.0,Femme,2020,Professionalisation,GBA,Activite,CDI,Occitanie,France,,29.0,Prive,Europe des Pains,50_249,Production - Exploitation ,Responsable de production et flux ,Industrie agroalimentaire ,35148.0,35148.0,OUI,NON,OUI,NON,5.0,4.0,4.0,4.0,4.0
2023-01-18 19:04:08,1782336321386440.0,Homme,2020,Initiale,MAT,Activite,CDI,ile-de-France,France,,16.0,Prive,GIE,5000_,Projets,Charge de gouvernance projets,Activites financieres et d'assurance,43000.0,50000.0,NON,NON,NON,OUI,5.0,4.0,4.0,3.0,4.0
2023-01-26 18:36:43,1776551706034360.0,Femme,2021,Initiale,GBA,Activite,CDI,Hauts-de-France,France,,18.0,Prive,ACCRO,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieure developpement produits,Industrie agroalimentaire ,36192.0,39208.0,NON,NON,NON,OUI,5.0,5.0,5.0,3.0,5.0
2023-01-26 18:29:19,1782332270046870.0,Femme,2021,Initiale,GBA,These,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 18:28:05,1783297989035980.0,Homme,2020,Professionalisation,GBA,Activite,CDI,Occitanie,France,,30.0,Prive,Sas,250_4999,Production - Exploitation ,Pilote ,Industrie agroalimentaire ,30000.0,35000.0,OUI,NON,OUI,OUI,4.0,3.0,4.0,,3.0
2023-01-26 18:27:07,1767739318980900.0,Femme,2020,Initiale,GBA,Activite,CDI,,Etranger,Suisse,6.0,Prive,Lonza,5000_,"Qualite, hygiene, securite, environnement, normalisation, certification",Quality Manager,Industrie pharmaceutique,110000.0,120000.0,NON,NON,NON,OUI,5.0,5.0,5.0,5.0,5.0
2023-01-26 18:17:30,1813537651258260.0,Homme,2021,Initiale,IG,Activite,CDI,,Etranger,Suede,,Prive,Reactional Music Group AB,10_19,,Software Engineer,Activites informatiques et services d'information (TIC services),35000.0,35000.0,NON,NON,NON,OUI,5.0,4.0,5.0,5.0,5.0
2023-01-26 18:08:13,1776166978376740.0,Femme,2020,Professionalisation,GBA,Activite,CDI,Auvergne-Rhone-Alpes,France,,25.0,Public,Les glaces de l'Ardeche ,_10,Production - Exploitation ,Ingenieur process methode,Industrie agroalimentaire ,30000.0,30000.0,NON,NON,OUI,OUI,4.0,3.0,4.0,5.0,4.0
2023-01-26 18:04:21,1783100980486340.0,Homme,2020,Initiale,GBA,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 18:02:18,1775416913436200.0,Femme,2021,Initiale,GBA,Volontariat,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 17:53:57,1789142520005530.0,Femme,2022,Professionalisation,STE,Activite,CDD,Occitanie,France,,4.0,Prive,Ecosec,_10,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Aide chercheuse,"Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...)",20004.0,21672.0,NON,NON,NON,OUI,5.0,4.0,5.0,5.0,5.0
2023-01-26 17:51:18,1783100972244930.0,Homme,2022,Initiale,GBA,Activite,CDD,ile-de-France,France,,5.0,Public,AP-HP Nord. Paris Cite,5000_,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur en cancerologie,Sante humaine et action sociale,38700.0,38700.0,OUI,NON,OUI,OUI,4.0,3.0,3.0,4.0,3.0
2023-01-26 17:42:14,1775491351935640.0,Femme,2022,Professionalisation,GBA,Activite,CDI,Auvergne-Rhone-Alpes,France,,,Prive,Aoste,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",,Industrie agroalimentaire ,28800.0,28800.0,NON,NON,NON,OUI,4.0,4.0,3.0,4.0,5.0
2023-01-26 17:04:27,1789136832154800.0,Femme,2022,Initiale,IG,Activite,CDI,,Etranger,Canada,12.0,Prive,optania solutions inc,20_49,Intelligence artificielle et Developpement Web,Developpeuse,Activites informatiques et services d'information (TIC services),45000.0,45000.0,NON,NON,NON,NON,5.0,5.0,4.0,4.0,5.0
2023-01-26 17:04:21,1867772735025030.0,Femme,2022,Initiale,MAT,Activite,CDI,ile-de-France,France,,5.0,Prive,La Corbeille Bleue,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieure etudes et chiffrages ,Autres secteurs ,34000.0,34000.0,NON,NON,NON,OUI,5.0,2.0,4.0,4.0,4.0
2023-01-26 16:27:33,1799331614005970.0,Homme,2022,Initiale,MAT,Activite,CDI,Auvergne-Rhone-Alpes,France,,4.0,Prive,Safran Electronics et Defense,5000_,"Methodes, controle de production, maintenance",Ingenieur MAT et procedes microelectroniques,"Industrie automobile, aeronautique, navale, ferroviaire",40000.0,40000.0,NON,NON,NON,NON,5.0,5.0,5.0,3.0,5.0
2023-01-26 15:58:38,1789312772219290.0,Homme,2022,Initiale,MAT,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,4.0,Prive,Airbus Protect,5000_,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur MAT ,"Industrie automobile, aeronautique, navale, ferroviaire",36000.0,36000.0,NON,NON,NON,OUI,4.0,4.0,4.0,4.0,4.0
2023-01-26 15:29:25,1775413939414380.0,Femme,2022,Initiale,MAT,Activite,CDI,Occitanie,France,,4.0,Prive,Expleo,5000_,Assistance technique,Ingenieur MAT et procedes,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",33500.0,35000.0,NON,NON,NON,OUI,5.0,2.0,4.0,4.0,4.0
2023-01-31 10:52:38,1775263748033210.0,Homme,2020,Initiale,MAT,Activite,CDI,Auvergne-Rhone-Alpes,France,,8.0,Prive,Solutec,250_4999,Exploitation / maintenance informatique ,Ingenieur d'etudes ,Activites informatiques et services d'information (TIC services),30000.0,30000.0,NON,NON,NON,NON,2.0,2.0,2.0,4.0,2.0
2023-01-26 15:04:09,1789468078182010.0,Femme,2022,Initiale,MAT,Activite,CDI,,Etranger,Canada,2.0,Public,Je ne sais pas ,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Chef de projet Chimie Textile ,Recherche-developpement scientifique,41420.0,41420.0,OUI,OUI,OUI,OUI,5.0,4.0,4.0,2.0,4.0
2023-01-26 14:52:25,1903132421129570.0,Homme,2022,Professionalisation,MAT,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 14:47:54,1767198402827670.0,Homme,2021,Initiale,MAT,Activite,CDI,Auvergne-Rhone-Alpes,France,,5.0,Public,Centre technique ,50_249,"Developpement durable, RSE (Responsabilite Societale des Entreprises)",Chef de projet ACV et ecoconception ,"Autres Activites specialisees, scientifiques et techniques",39000.0,42000.0,,,,,5.0,4.0,5.0,4.0,4.0
2023-01-26 14:47:05,1783101110706140.0,Femme,2022,Initiale,MAT,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,4.0,Prive,Cleeven,250_4999,"Voyages, informatique",Product Definition Analyst,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",33000.0,33000.0,NON,NON,OUI,OUI,4.0,3.0,4.0,5.0,4.0
2023-01-26 14:33:35,1876106370082770.0,Homme,2022,Initiale,MAT,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,5.0,Prive,Carriere et Beton Bronzo Perasso,50_249,Production - Exploitation ,Adjoint d'exploitation,Industries extractives,38000.0,45000.0,OUI,NON,OUI,OUI,5.0,5.0,5.0,5.0,5.0
2023-01-26 14:32:22,1789086727323480.0,Femme,2021,Initiale,MAT,Activite,CDD,Occitanie,France,,3.0,Prive,SA,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur systeme spatial,"Industrie automobile, aeronautique, navale, ferroviaire",36100.0,36100.0,NON,NON,OUI,NON,5.0,5.0,5.0,5.0,5.0
2023-02-24 17:17:33,1783551671530150.0,Homme,2020,Initiale,MAT,Volontariat,,,,,,,,,,,,,,,,,,,,,,
2023-01-22 11:25:08,1867472484797130.0,Homme,2020,Initiale,MAT,Recherche,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 12:32:21,1776106802142700.0,Homme,2021,Initiale,IG,Activite,CDI,Occitanie,France,,1.0,Prive,CGI BUSINESS CONSULTING FRANCE,250_4999,Etudes et developpement en systemes d'information ,Ingenieur en Technologie de l'information,Industrie des technologies de l'Information et de la Communication (TIC),35000.0,39805.0,NON,NON,NON,NON,3.0,4.0,4.0,5.0,4.0
2023-01-26 11:54:06,1789139009510230.0,Homme,2020,Initiale,IG,Activite,CDI,ile-de-France,France,,6.0,Prive,Ankorstore SAS,250_4999,Tech,Data Engineer,Activites informatiques et services d'information (TIC services),55000.0,55000.0,NON,OUI,NON,OUI,4.0,5.0,5.0,5.0,5.0
2023-01-26 11:31:22,1888410724575580.0,Homme,2021,Initiale,IG,Activite,CDI,Occitanie,France,,23.0,Prive,Sopra Steria Group,5000_,Informatique industrielle et technique ,Developpeur d'etude SharePoint,Autres secteurs ,30000.0,34000.0,NON,NON,NON,NON,5.0,3.0,4.0,5.0,4.0
2023-01-26 10:36:00,1889082945344380.0,Homme,2022,Professionalisation,STE,Activite,CDI,,Etranger,Suisse,5.0,Prive,STEREAU SUISSE SA,_10,Constructeurs pour Maitre d'OEuvre,Ingenieur de projets,"Activites juridiques, comptables, de gestion, d'architecture, d'ingenierie, de controle et d'analyses techniques",66000.0,71500.0,NON,NON,NON,NON,4.0,5.0,5.0,4.0,4.0
2023-01-25 23:26:04,1767557467631440.0,Homme,2022,Initiale,IG,Activite,CDI,Occitanie,France,,5.0,Prive,Capgemini ,5000_,Etudes et developpement en systemes d'information ,Ingenieur logiciel ,Activites informatiques et services d'information (TIC services),35000.0,35000.0,NON,NON,NON,NON,,,,,4.0
2023-01-25 21:55:37,1794332318260460.0,Homme,2021,Initiale,IG,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,36.0,Prive,NEOVACOM,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Developpeur Fullstack,Activites informatiques et services d'information (TIC services),35000.0,35000.0,NON,NON,NON,NON,5.0,4.0,4.0,5.0,5.0
2023-01-25 21:24:20,1775273798866860.0,Homme,2022,Initiale,IG,Activite,CDI,Occitanie,France,,4.0,Prive,Teads,250_4999,Etudes et developpement en systemes d'information ,Software engineer,Autres secteurs ,44000.0,53000.0,NON,NON,NON,OUI,4.0,4.0,5.0,5.0,5.0
2023-01-25 19:25:26,1794332474593860.0,Femme,2022,Initiale,IG,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 19:02:08,1889471542205030.0,Homme,2020,Initiale,IG,Activite,CDI,Auvergne-Rhone-Alpes,France,,5.0,Prive,Sweep,50_249,Informatique industrielle et technique ,Software Engineer,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",40000.0,43000.0,NON,NON,NON,OUI,5.0,4.0,5.0,5.0,5.0
2023-01-25 19:00:44,1793741148013300.0,Homme,2020,Initiale,IG,Activite,CDI,Occitanie,France,,26.0,Prive,SAS LBVC,20_49,Informatique industrielle et technique ,Developpeur Full-Stack,Sante humaine et action sociale,38000.0,38000.0,OUI,NON,OUI,OUI,3.0,3.0,5.0,5.0,5.0
2023-01-25 18:47:33,1788922307855410.0,Femme,2021,Initiale,IG,Activite,CDI,,Etranger,Suede,15.0,Prive,KLIMATO AB,10_19,Informatique industrielle et technique ,Tech lead,Activites informatiques et services d'information (TIC services),40800.0,40800.0,OUI,NON,OUI,OUI,4.0,4.0,5.0,2.0,4.0
2023-01-25 18:43:19,1783739765177910.0,Femme,2021,Initiale,IG,Activite,CDI,Occitanie,France,,4.0,Prive,Callimedia,20_49,,,"edition, audiovisuel et diffusion",,,,,,,,,,,
2023-01-25 18:35:46,1782333585791780.0,Homme,2021,Apprentissage,IG,Activite,CDI,,Etranger,Roumanie ,11.0,Prive,???,5000_,Assistance technique,???,Industrie des technologies de l'Information et de la Communication (TIC),14400.0,15600.0,NON,NON,NON,NON,5.0,5.0,4.0,4.0,5.0
2023-01-25 18:35:13,1888691977257630.0,Homme,2022,Professionalisation,IG,Activite,CDI,Occitanie,France,,6.0,Prive,Societe anonyme,5000_,Etudes et developpement en systemes d'information ,Software Engineer,Activites informatiques et services d'information (TIC services),55000.0,58000.0,NON,NON,NON,OUI,5.0,4.0,5.0,5.0,5.0
2023-01-25 18:33:46,1789357080748740.0,Homme,2021,Initiale,IG,Activite,CDI,Occitanie,France,,17.0,Prive,Waalaxy,20_49,Informatique industrielle et technique ,Developpeur full-stack,Activites informatiques et services d'information (TIC services),44000.0,52000.0,NON,NON,NON,NON,5.0,5.0,5.0,4.0,5.0
2023-01-25 17:37:44,1793784666716030.0,Homme,2022,Professionalisation,STE,Activite,CDI,Nouvelle-Aquitaine,France,,6.0,Public,RESE,250_4999,Production - Exploitation ,Adjoint Technique d'Exploitation,"Production et distribution d'eau assainissement, gestion des dechets et depollution",29000.0,31700.0,NON,NON,OUI,OUI,5.0,4.0,5.0,5.0,5.0
2023-01-25 10:21:32,1782921357689910.0,Homme,2020,Initiale,IG,Activite,CDI,Auvergne-Rhone-Alpes,France,,5.0,Prive,Ubisoft Ivory Tower,250_4999,"Innovation, transfert de technologie, propriete industrielle, brevets",Data Scientist,"edition, audiovisuel et diffusion",43000.0,48000.0,NON,NON,NON,OUI,5.0,4.0,4.0,4.0,5.0
2023-01-25 10:04:45,1794332465622220.0,Homme,2020,Initiale,MEA,Activite,CDI,Occitanie,France,,28.0,Prive,SAS,10_19,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur electronique et radio frequence,"Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...)",37200.0,37200.0,NON,NON,NON,OUI,5.0,3.0,4.0,4.0,4.0
2023-01-25 00:21:00,1766818808739340.0,Femme,2022,Initiale,IG,Activite,CDI,,Etranger,Canada,4.0,Prive,Inc,50_249,Etudes et developpement en systemes d'information ,Web developper ,Activites informatiques et services d'information (TIC services),50000.0,50000.0,NON,NON,NON,NON,4.0,4.0,3.0,4.0,4.0
2023-01-24 22:47:19,1798760222793900.0,Homme,2022,Initiale,IG,Activite,CDI,Occitanie,France,,5.0,Prive,Sopra Steria,5000_,,Ingenieur developpement fullstack web et mobile,Activites informatiques et services d'information (TIC services),33800.0,33800.0,NON,NON,NON,NON,5.0,3.0,5.0,5.0,4.0
2023-01-24 22:46:57,1768367528936830.0,Homme,2022,Initiale,IG,Activite,CDI,ile-de-France,France,,1.0,Prive,Thales services numerique ,5000_,Informatique industrielle et technique ,Devops,Activites informatiques et services d'information (TIC services),43000.0,43000.0,NON,NON,NON,NON,4.0,4.0,5.0,4.0,4.0
2023-01-24 22:35:22,1788417075285130.0,Homme,2022,Initiale,IG,Activite,CDI,,Etranger,Royaume-Uni,10.0,Prive,Vauban from Carta,250_4999,Etudes et developpement en systemes d'information ,Software Engineer,Activites financieres et d'assurance,50000.0,50000.0,NON,NON,NON,OUI,,,,,5.0
2023-01-24 22:22:57,1789420511418330.0,Femme,2022,Initiale,IG,Activite,CDI,Auvergne-Rhone-Alpes,France,,5.0,Prive,Thales Services Numeriques,5000_,Etudes et developpement en systemes d'information ,Ingenieur en developpement,Activites informatiques et services d'information (TIC services),37000.0,37000.0,NON,NON,NON,NON,5.0,4.0,4.0,3.0,4.0
2023-01-24 22:08:17,1783049799429120.0,Femme,2020,Initiale,GBA,Activite,CDI,Bretagne,France,,18.0,Prive,Societe Fromagere de Pontivy,50_249,"Qualite, hygiene, securite, environnement, normalisation, certification",Coordinatrice Qualite,Industrie agroalimentaire ,34800.0,39200.0,OUI,NON,OUI,NON,5.0,4.0,4.0,5.0,5.0
2023-01-24 15:45:59,1776102500195080.0,Homme,2022,Initiale,MEA,Activite,CDI,Nouvelle-Aquitaine,France,,1.0,Prive,Viveris,250_4999,Informatique industrielle et technique ,Ingenieur systemes embarques ,Autres secteurs ,37500.0,37500.0,NON,NON,NON,NON,5.0,3.0,4.0,4.0,4.0
2023-01-24 09:17:04,1888692297779480.0,Homme,2021,Initiale,MI,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,10.0,Prive,ONET Technologies,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur d'Etudes,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",37000.0,37000.0,NON,NON,NON,NON,5.0,4.0,5.0,5.0,4.0
2023-01-24 07:53:26,1783429202826460.0,Homme,2020,Professionalisation,STE,Activite,CDI,,Etranger,Polynesie Française,1.0,Prive,"Polynesienne des Eaux, filiale de Suez",50_249,Production - Exploitation ,Responsable usines exploitation,"Production et distribution d'eau assainissement, gestion des dechets et depollution",38000.0,40300.0,OUI,OUI,OUI,OUI,4.0,4.0,5.0,5.0,4.0
2023-01-23 20:32:00,1788753722783190.0,Homme,2022,Apprentissage,SE,Activite,CDI,Occitanie,France,,99.0,Prive,Erba Diagnostics France,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur en electronique ,Autres secteurs ,38000.0,40000.0,NON,NON,NON,NON,4.0,1.0,4.0,4.0,4.0
2023-01-23 09:29:14,1776106868424380.0,Homme,2021,Initiale,MI,Activite,CDD,Provence-Alpes-Cote d'Azur,France,,2.0,Public,Laboratoire ISM Marseille Luminy,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur d'etudes : neurosciences,Recherche-developpement scientifique,22000.0,22000.0,OUI,NON,NON,NON,4.0,2.0,4.0,4.0,4.0
